Gene Symbol,BXD1,BXD11,BXD12,BXD13,BXD14,BXD15,BXD16,BXD19,BXD2,BXD21,BXD23,BXD24,BXD28,BXD29,BXD31,BXD32,BXD33,BXD34,BXD36,BXD38,BXD39,BXD40,BXD42,BXD43,BXD44,BXD45,BXD48,BXD5,BXD51,BXD6,BXD60,BXD62,BXD69,BXD73,BXD77,BXD8,BXD85,BXD86,BXD9,BXD92
Cldn1,1.41,2.165,1.557,1.7650000000000001,1.365,1.9725000000000001,2.5534999999999997,2.6795,2.2965,1.917,2.1494999999999997,1.2945,0.688,2.2545,1.1895,2.0045,1.506,1.1975,1.5459999999999998,1.3719999999999999,2.2835,1.9485000000000001,1.899,1.9075000000000002,1.621,2.1105,2.2275,1.211,2.0475000000000003,1.3475,1.3965,1.0785,2.3655,1.4705,1.7325,2.418,1.6925,1.9565000000000001,0.4725,1.937
Clec4f,2.37,2.439,2.198,2.2375,2.2685,2.7960000000000003,2.5335,2.575,2.1455,2.274,2.9895,1.9805000000000001,2.5955000000000004,2.7365,2.7715,2.6855,2.661,2.0355,2.8125,2.1630000000000003,2.9075,2.311,2.7945,2.513,2.1950000000000003,2.863,2.7350000000000003,3.004,3.0025,3.012,2.7975000000000003,2.8945,2.697,2.8609999999999998,2.5835,2.859,3.1765,2.517,1.6965,2.4215
Clec4g,2.0374999999999996,2.614,1.972,1.71,1.972,2.0195,1.7205,1.9335,1.8285,1.4995,2.5135,1.541,1.9535,2.2355,2.556,2.061,2.4055,1.2770000000000001,1.9860000000000002,1.69,2.1189999999999998,1.9609999999999999,2.505,2.18,1.791,2.1635,1.9735,2.3739999999999997,1.8679999999999999,2.4345,2.028,1.8205,2.1245,2.042,2.075,1.937,1.8925,1.8655,1.3820000000000001,1.562
Colec10,3.0484999999999998,2.869,3.2055,2.7355,2.763,3.01,3.0445,3.556,3.5115,3.044,3.7664999999999997,2.799,3.1845,2.8339999999999996,3.6029999999999998,3.0395,3.7415000000000003,3.266,2.8395,3.495,3.0835,2.7495,3.3885,2.9684999999999997,3.0625,3.327,2.916,2.9154999999999998,2.7875,3.145,3.503,2.51,3.327,3.3834999999999997,3.5835,2.8369999999999997,3.4795,3.7975,2.8674999999999997,3.3685
Comt1,1.8195000000000001,2.75,1.16,1.7105000000000001,2.4924999999999997,1.7864999999999998,2.5225,2.718,2.874,2.1515,2.635,3.2430000000000003,1.8900000000000001,2.233,1.2225,2.512,2.6365,2.2545,2.6195,2.3795,2.6935000000000002,1.9184999999999999,1.8105,1.7965,2.16,3.0545,1.6795,1.5185,1.6545,1.8785,2.6470000000000002,2.0995,2.5845000000000002,2.1615,2.8505,1.811,2.3615,2.671,1.6800000000000002,2.356
Cpa5,0.9665,1.401,0.8115,1.1635,0.657,0.715,0.9644999999999999,1.2149999999999999,0.8089999999999999,0.956,0.6885,1.0995,0.898,0.8520000000000001,0.6735,0.998,0.9,3.3515,0.825,1.2565,0.63,0.8029999999999999,0.774,0.8565,0.636,0.6995,0.5165,0.49550000000000005,0.528,0.979,0.5305,0.5085,0.6815,0.369,0.9135,1.092,0.821,1.035,0.819,1.128
Cps1,1.649,1.938,2.349,2.294,2.182,3.722,2.068,3.5925000000000002,2.031,2.046,1.8944999999999999,2.3310000000000004,3.4815,4.0375,2.192,3.467,4.172000000000001,3.9075,4.2725,2.2395,3.635,2.4055,3.983,4.192,2.3129999999999997,2.3925,3.907,2.3505000000000003,2.134,4.2935,2.5454999999999997,3.274,2.7465,3.5025,4.0040000000000004,3.383,2.1180000000000003,3.6929999999999996,1.9899999999999998,3.8795
Creld2,1.4324999999999999,-0.491,0.636,0.3385,2.568,-0.205,-0.04000000000000001,0.402,1.4675,1.333,0.35650000000000004,1.2165,1.822,-0.0040000000000000036,0.242,1.111,0.8160000000000001,0.29250000000000004,-0.17400000000000004,0.12300000000000001,0.3395,-0.24000000000000002,0.5015000000000001,-0.03849999999999999,-0.5165,0.027999999999999997,0.781,0.654,0.3075,0.117,-0.27649999999999997,-0.5405,-0.19,-0.40349999999999997,-0.1175,0.387,-0.33599999999999997,-0.019000000000000017,1.2489999999999999,-0.0545
Crp,1.9409999999999998,2.349,1.9144999999999999,2.4625,2.732,2.0875,2.575,2.504,2.93,2.325,2.889,3.2359999999999998,2.9699999999999998,2.277,2.3914999999999997,2.74,2.41,2.816,2.3905,1.766,2.9530000000000003,2.334,2.157,2.6625,2.7119999999999997,2.3345000000000002,3.049,2.676,2.449,2.184,2.544,2.7990000000000004,3.0945,2.722,2.5835,2.8175,2.5625,2.9945,3.4935,2.7835
Cryba1,0.443,-0.076,0.3435,0.09699999999999999,-0.14449999999999996,0.305,-0.1925,-0.011999999999999983,0.07200000000000001,0.26049999999999995,2.981,0.758,0.35,0.326,0.312,0.30000000000000004,0.4125,0.139,-0.5165,0.5569999999999999,-0.15,0.5185,0.386,0.3015,0.613,-0.5855,-0.26,0.4435,-0.16300000000000003,0.441,0.29300000000000004,0.04249999999999998,-0.6735,-0.228,0.5865,0.5700000000000001,-0.385,-0.2565,0.4415,0.1
Cxcl1,3.389,1.422,1.967,1.1925,4.2645,1.4565,1.6055000000000001,4.032,2.8825000000000003,3.543,4.936999999999999,5.6850000000000005,4.125,2.496,2.39,2.8075,1.5625,1.514,2.3575,1.9255,2.1905,1.7405,3.6405,2.1695,2.9305,2.1545,1.904,3.9814999999999996,2.4745,1.863,2.0595,2.288,2.0869999999999997,3.9719999999999995,2.333,1.3395,3.593,3.2024999999999997,3.897,3.0995
Cyp26a1,1.426,2.017,1.1035,2.5285,0.5815,1.23,0.8779999999999999,2.1100000000000003,0.2345,1.5895000000000001,0.9915,1.207,0.911,2.1675,1.2355,0.8095,1.8275,0.979,1.1440000000000001,1.0325,1.3285,2.0735,0.967,1.1789999999999998,1.517,2.028,1.2695,0.2865,1.3005,0.626,1.354,0.6859999999999999,1.5755,1.668,1.7429999999999999,1.439,1.6725,1.8569999999999998,1.0354999999999999,1.7405
Cyp2a12,2.5015,2.052,2.269,2.2695,1.682,2.1105,1.7,1.7360000000000002,1.9569999999999999,2.252,1.9485000000000001,1.8864999999999998,2.378,2.3979999999999997,2.5065,2.0485,2.907,2.5620000000000003,1.8235000000000001,2.6065,1.947,2.1255,2.3834999999999997,2.252,2.5265,2.008,1.746,2.2184999999999997,1.468,2.41,2.2465,1.983,1.416,1.366,2.5164999999999997,2.386,1.508,1.7585000000000002,2.178,1.6585
Cyp2a4,0.8494999999999999,1.377,1.5205,1.6105,0.534,1.3205,1.057,0.346,0.45499999999999996,0.6135,-0.20450000000000002,-0.5609999999999999,1.5875000000000001,0.8009999999999999,2.4865,0.3524999999999999,2.097,2.56,0.778,2.6875,0.6955,1.4215,0.9624999999999999,1.381,1.9225,1.2189999999999999,0.758,1.4365,0.8545,1.4095,0.9239999999999999,1.8719999999999999,0.989,1.365,1.388,1.526,1.4525,1.3170000000000002,1.6915,1.3145
Cyp2b10,1.2905,0.438,1.178,1.5395,1.15,1.4705,1.722,1.6445,1.076,1.186,1.2525,0.0325,1.0314999999999999,1.1895,1.6515,1.3265,2.89,1.5194999999999999,1.4349999999999998,1.0645,1.381,1.466,1.448,1.358,1.3800000000000001,1.117,0.8299999999999998,1.5315,1.1855,1.311,0.9285,1.5310000000000001,1.4104999999999999,1.401,1.1035,1.4375,1.1975,1.19,1.509,1.418
Cyp2b13,1.67725,0.6475,1.2825000000000002,1.706,1.226,1.9217500000000003,2.37675,2.208,1.1664999999999999,1.2715,1.40575,-0.096,0.938,1.1905,1.903,1.75875,3.1942500000000003,1.66025,1.8362500000000002,1.0005000000000002,1.9505,1.7850000000000001,1.66425,1.3962499999999998,1.097,1.497,0.7084999999999999,1.8182500000000001,1.3785,1.42125,0.9005000000000001,1.9725000000000001,1.85475,1.9477499999999999,1.0924999999999998,1.80025,1.61725,1.47725,1.65275,1.7730000000000001
Cyp2b9,1.7445,0.55,1.3145000000000002,1.5185,0.92,1.999,2.3075,1.9505,1.144,1.3395,1.133,-0.7725,0.8305,1.1800000000000002,2.113,1.6965000000000001,3.7314999999999996,1.9905,1.83,1.0165,2.0484999999999998,1.4145,1.442,0.9684999999999999,0.8045000000000001,1.791,0.20550000000000002,1.666,1.1705,1.3445,0.4444999999999999,1.4129999999999998,1.4715,2.157,0.7659999999999999,1.889,1.3715000000000002,1.2530000000000001,1.479,1.543
Cyp2c38,2.082,1.906,1.624,1.1575,2.5385,1.9145,2.466,3.428,1.161,2.067,1.475,0.39,1.1295,1.7810000000000001,2.0084999999999997,3.202,3.473,1.7505000000000002,2.2955,1.98,3.573,2.5575,2.315,2.427,1.6869999999999998,3.053,3.182,1.5514999999999999,2.108,2.386,1.0955,2.3715,3.847,2.6925,1.3435,2.968,3.7515,3.1565000000000003,1.835,1.901
Cyp2c40,1.95,2.0,2.6345,3.1275,2.8895,3.3335,2.8305,1.7515,3.268,2.569,2.5765,2.6944999999999997,3.148,2.8645,2.76,2.2705,3.2155,2.859,2.7315,2.382,2.7005,2.9355,1.807,2.235,3.3025,3.1645,2.9615,3.191,3.0965,2.323,3.1025,3.0,2.3715,2.9795,3.2575,2.574,2.38,2.5925000000000002,3.2030000000000003,2.835
Cyp2c44,-1.2695,-0.58,2.4595,2.3085,0.7635000000000001,2.3315,2.3739999999999997,-0.38749999999999996,1.903,-0.6665000000000001,2.0365,2.0725,2.118,2.2805,2.583,-0.5329999999999999,-1.2185,2.1555,1.15,-0.28800000000000003,-0.8745,1.9715000000000003,-0.5700000000000001,1.9155,2.2915,-0.6525,-0.5295,2.3345000000000002,2.4619999999999997,-0.9135,2.149,1.98,-0.221,2.327,-0.2325,-0.9844999999999999,-0.6655,0.7395,2.293,2.2415000000000003
Cyp3a13,3.1390000000000002,0.744,1.156,1.2585,3.1239999999999997,2.7954999999999997,0.8234999999999999,1.4005,2.6025,0.9219999999999999,3.516,1.387,3.231,2.5745,2.9725,0.9339999999999999,0.854,2.8419999999999996,2.2505,2.3834999999999997,0.7665,0.8734999999999999,0.8665,0.778,1.306,0.9420000000000001,0.755,1.4275,2.8775,0.8865000000000001,1.239,2.932,0.78,3.2560000000000002,2.7325,0.824,2.8815,3.076,1.374,2.639
Cyp3a16,2.0404999999999998,2.899,2.2305,2.3885,2.179,3.2495000000000003,2.8975,2.6095,2.1335,1.9569999999999999,2.3760000000000003,1.756,3.201,3.202,2.4225000000000003,2.3155,4.4335,3.5645000000000002,2.492,3.3155,3.5025,2.6085000000000003,2.428,3.072,2.819,3.6235,2.751,2.3365,2.7995,2.9775,2.997,3.3454999999999995,2.9255,2.623,2.5869999999999997,3.0095,2.9269999999999996,3.0149999999999997,2.955,2.8025
Cyp3a25,1.778,3.251,2.9575,3.0645,2.641,2.1195,3.1260000000000003,3.1455,2.7605,1.3615,2.932,2.6285,1.5035,2.4335,2.135,2.9035,3.044,1.7570000000000001,1.8845,1.13,2.932,2.885,3.019,2.84,1.7525,1.859,2.9939999999999998,2.6740000000000004,2.2465,2.9429999999999996,3.042,2.0795,3.0629999999999997,2.184,2.831,2.5084999999999997,1.9425,2.166,2.7445,3.2705
Cyp4a10,2.19625,2.5835,1.19675,1.43775,1.32175,1.3705,1.87225,1.835,0.722,0.789,1.548,-0.08300000000000002,0.29474999999999996,1.8322499999999997,2.105,1.00675,1.90925,1.06,1.0415,1.05725,2.00225,1.8165,1.3715000000000002,0.73325,1.3552499999999998,1.39175,1.106,2.1695,1.42775,1.9607499999999998,1.0910000000000002,1.58125,1.55475,0.9470000000000001,1.3325,1.3915,1.33225,1.48925,1.3622500000000002,0.22475
Cyp4a12b,2.3885,3.193,1.5070000000000001,2.22,1.522,1.297,2.2655,1.859,1.446,1.823,1.417,2.815,0.9175,1.8475,1.936,1.893,0.6715,1.164,1.451,1.3034999999999999,1.957,1.7285,1.9535,1.4035,1.4735,1.3094999999999999,1.159,2.335,1.7550000000000001,1.9735,1.3940000000000001,1.4344999999999999,1.843,0.534,1.467,2.1574999999999998,1.5385,1.4545,1.7109999999999999,1.0799999999999998
Cyp4a14,1.395,3.875,0.638,1.5979999999999999,1.0799999999999998,1.3195000000000001,2.675,1.7765,0.691,0.542,1.0990000000000002,-0.79,-1.0265,2.174,3.0265,-0.133,2.157,2.5455,1.3735,1.3054999999999999,2.9475,0.7315,1.7545000000000002,-0.1865,2.1475,1.1059999999999999,0.7415,1.753,1.6395,3.2325,0.029000000000000026,1.29,1.6495,1.2175,1.3305,1.5294999999999999,1.736,1.037,1.3025,0.07650000000000001
D0Kist2,0.21400000000000002,0.202,0.2825,0.1595,0.268,0.35550000000000004,0.3155,0.38449999999999995,0.238,0.2445,0.2825,2.9975,0.23399999999999999,0.35950000000000004,0.3075,0.151,0.2265,0.385,0.07400000000000001,0.3395,0.41600000000000004,0.42050000000000004,0.271,0.2875,0.1925,-0.0010000000000000009,0.1985,0.22899999999999998,0.502,0.28049999999999997,0.2965,0.3145,0.181,0.38349999999999995,0.3595,0.115,0.335,0.117,0.15,0.42800000000000005
D14Ertd449e,2.3725,1.093,1.9595000000000002,1.1075,1.6869999999999998,1.854,2.8245,2.083,1.51,1.6675,1.779,1.9855,1.7865,1.751,1.5939999999999999,1.7429999999999999,2.4675000000000002,2.043,2.3855,1.6560000000000001,2.028,1.6455,1.9064999999999999,2.614,1.7015,1.7910000000000001,2.0335,2.2275,2.3285,0.9695,2.1325000000000003,2.2095000000000002,2.6900000000000004,2.348,1.3225,1.7715,2.206,2.379,1.4905,2.1845
Dct,3.8575,2.298,2.2715,4.617,2.206,2.5469999999999997,3.7755,3.132,1.941,2.63,2.254,1.9104999999999999,3.365,2.99,1.7959999999999998,4.125500000000001,3.3209999999999997,3.5355,2.546,2.0355,3.3815,3.0395000000000003,2.7359999999999998,2.7714999999999996,2.8585,4.4045,3.746,3.7245,2.9735,3.4635,3.2675,2.53,3.2775,2.8695,3.9255,3.9560000000000004,3.6755,2.143,3.465,2.9814999999999996
Ddx56,1.9685000000000001,1.343,1.5739999999999998,1.5935000000000001,2.5315000000000003,2.247,2.3585000000000003,2.5564999999999998,1.887,1.9805,2.4284999999999997,2.221,1.8175,2.136,2.578,1.971,2.399,2.1275,2.6165000000000003,1.7865,2.3555,2.433,2.4875,1.965,2.4735,2.3275,2.596,2.3475,2.8105,1.876,2.247,2.4909999999999997,3.0244999999999997,2.8739999999999997,2.105,2.211,2.657,2.6765,2.2495000000000003,2.3635
Defb19,2.099,2.933,1.5005000000000002,2.6550000000000002,1.115,1.1869999999999998,1.661,2.0195,1.4655,2.0225,1.2810000000000001,2.1055,1.457,1.5735000000000001,1.4425,1.8704999999999998,1.4485000000000001,1.29,1.8975,1.714,1.1460000000000001,1.546,1.9224999999999999,1.357,1.4565000000000001,1.5470000000000002,1.1645,0.498,0.5185,1.4725,1.232,0.4535,1.022,0.14600000000000002,1.8155000000000001,2.4295,1.3545,1.5165,1.5130000000000001,1.4489999999999998
Derl3,1.303,0.475,1.222,0.251,2.0625,0.4335,1.693,1.002,1.56,1.032,1.3715000000000002,0.8280000000000001,1.297,-0.0495,0.9970000000000001,1.799,0.28600000000000003,0.5275,-0.2605,0.46299999999999997,0.4295,-0.0245,0.9904999999999999,0.327,0.4555,0.33399999999999996,-0.0335,0.47650000000000003,0.0725,0.5075000000000001,-0.26,-0.6985,1.8035,0.317,-0.21599999999999997,0.767,0.9199999999999999,1.345,1.158,-0.14550000000000002
Dhtkd1,2.721,1.387,1.69,2.8625,0.9825,1.338,1.171,1.326,1.074,2.4335,0.9855,2.3615,0.7235,2.7355,3.208,2.917,2.8495,3.0709999999999997,2.7365,0.9895,1.314,2.894,2.7800000000000002,2.7605,1.6965,3.0185,1.588,2.848,3.064,1.5765,2.0205,2.268,1.5585,1.8679999999999999,1.2155,1.027,1.275,1.528,2.533,1.566
Dio1,2.519,1.693,1.669,2.1950000000000003,1.4135,1.9795,2.4885,2.1645,2.3354999999999997,1.68,1.642,0.7945,1.8119999999999998,2.2225,1.9609999999999999,2.099,2.809,2.3815,2.4539999999999997,1.812,2.072,2.0105,2.197,2.2555,1.4775,1.5025,2.2065,1.9940000000000002,1.722,2.3064999999999998,1.512,2.2615,1.941,0.9365,1.6364999999999998,2.2975,2.1355,1.549,1.7214999999999998,1.9675000000000002
Dnajc16,0.193,0.022,0.049,0.18,0.3905,0.096,0.4295,0.345,0.20700000000000002,0.267,0.2855,0.341,0.049,0.213,0.22399999999999998,0.3195,0.33999999999999997,2.8355,0.19499999999999998,0.11149999999999999,0.197,0.379,0.1975,0.121,0.2395,0.1765,0.3165,0.1695,0.5325,0.0115,0.17300000000000001,0.23199999999999998,0.4315,0.5135000000000001,0.0385,0.2715,0.403,0.5429999999999999,0.179,0.487
Dusp16,2.314,2.792,0.7725,2.58,0.6639999999999999,2.4545,0.6415,2.627,0.8574999999999999,0.7685,0.9495,2.317,0.5609999999999999,2.1845,2.4524999999999997,2.6975,0.861,2.7145,2.407,0.6225,2.1945,2.739,0.5489999999999999,0.8125,2.364,0.764,0.7105,2.6174999999999997,2.314,0.5655,2.2329999999999997,2.25,2.7205,2.622,2.442,0.7545,2.669,2.6855,2.4299999999999997,2.5555
E2f1,0.5615,0.816,0.445,0.3905,0.153,0.4325,0.263,0.314,0.3095,0.48850000000000005,2.918,0.489,0.43900000000000006,0.266,0.40499999999999997,0.4665,0.21150000000000002,0.336,-0.11450000000000002,0.3665,0.3105,0.475,0.4595,0.45599999999999996,0.46,0.401,0.3665,0.4405,0.2355,0.3895,0.51,0.5505,0.163,0.19899999999999998,0.4695,0.5425,0.31499999999999995,0.315,0.6535,0.0925
EG244495,0.32399999999999995,3.465,0.1605,0.0175,0.08050000000000002,0.198,0.08449999999999999,0.0805,0.14600000000000002,0.067,0.2985,0.091,0.09499999999999999,0.16599999999999998,0.258,0.20450000000000002,0.321,0.29000000000000004,-0.2195,0.198,-0.045999999999999985,0.255,0.1975,0.23,0.093,-0.251,0.14100000000000001,0.249,0.03899999999999999,0.10250000000000001,0.18,0.42,-0.28650000000000003,0.106,0.1665,0.1325,0.0745,0.01999999999999999,0.006499999999999999,0.052000000000000005
EG624219,3.1094999999999997,2.769,2.473,3.106,2.115,1.939,2.2645,2.2365,2.4115,2.408,2.838,2.2895000000000003,2.622,2.3165,2.4385000000000003,2.1985,2.165,2.217,2.1435,3.134,1.6665,2.818,2.278,3.1470000000000002,2.397,2.3325,2.0305,1.75,2.263,2.0825,1.9649999999999999,2.935,2.7729999999999997,2.4375,3.1660000000000004,2.839,1.9495,2.097,2.817,2.735
Eef1a2,2.0055,1.129,2.183,1.7445,2.792,1.9815,1.8279999999999998,1.7665,2.044,2.052,3.1790000000000003,2.074,2.6455,1.6095,1.5755,2.473,1.766,1.491,2.537,1.4304999999999999,1.933,1.5185,2.37,1.8165,1.9455,1.968,1.6524999999999999,2.3325,1.941,1.67,2.0065,1.899,1.9545,2.2365,1.81,1.907,1.909,1.7465000000000002,2.3120000000000003,1.4845
Eif2ak3,-0.4635,-0.401,-0.11699999999999999,-0.4655,-0.023499999999999993,-0.473,-0.3765,-0.3385,-0.3605,0.431,-0.10250000000000001,-0.0825,-0.175,-0.488,-0.478,-0.3555,-0.2095,-0.32,-0.067,-0.447,-0.3245,-0.5389999999999999,-0.3305,-0.5275000000000001,-0.491,-0.39049999999999996,0.18750000000000003,-0.19599999999999998,-0.0885,-0.607,-0.352,-0.5285,2.5545,-0.491,-0.36950000000000005,-0.567,-0.23099999999999998,-0.255,-0.024500000000000022,-0.1565
Eif4ebp3,1.973,1.696,1.9634999999999998,1.8495,2.192,0.9355,0.4405,0.837,1.422,1.541,1.9344999999999999,3.37,2.1189999999999998,1.046,2.0685000000000002,1.4969999999999999,0.6849999999999999,1.3525,0.985,0.611,0.8755,1.287,1.0375,0.491,2.015,1.61,1.222,2.0825,0.7635,1.631,1.9385,1.0065,0.9745,1.7585,0.7585000000000001,1.0825,1.8085,0.8625,2.003,1.0195
Elk1,0.0049999999999999975,-0.002,0.024999999999999998,-0.031,-0.5495,0.0475,-0.7040000000000001,-0.7725000000000001,-0.29050000000000004,0.04300000000000001,3.4764999999999997,0.021,-0.024000000000000004,-0.279,0.018500000000000003,0.139,-0.777,-0.06,-0.2105,-0.12,-0.34,0.17500000000000002,-0.1775,-0.018,-0.14650000000000002,-0.0385,-0.08099999999999999,-0.16149999999999998,0.21300000000000002,-0.0385,0.060500000000000005,0.121,-0.616,-0.3705,-0.0655,0.07,0.23650000000000002,-0.22199999999999998,-0.031,-0.0385
Elovl6,0.205,0.781,0.7335,1.0935,1.176,0.4105,0.013999999999999999,0.8315,0.466,0.9215,0.19599999999999998,1.504,1.3955,0.6025,0.8700000000000001,0.473,1.2415,1.783,0.9405,2.5095,0.4725,1.0645,0.251,0.8985,0.889,1.4475,1.4184999999999999,1.093,1.0035,0.7635000000000001,1.5675,0.7334999999999999,0.3275,0.32999999999999996,1.71,0.8300000000000001,0.4575,0.4195,0.8915,1.1945000000000001
Emx1,0.8025,0.646,0.9829999999999999,0.8975,1.777,0.9475,0.636,0.6345000000000001,0.6839999999999999,0.9515,2.1595,0.872,1.3319999999999999,0.6065,0.6399999999999999,1.428,0.6125,0.477,1.428,0.4425,0.8015,0.5945,2.6254999999999997,0.9670000000000001,0.6705,0.7,0.552,1.2885,0.7995,0.5595,0.799,1.075,0.7775000000000001,0.9684999999999999,0.6975,0.683,0.7105,0.5905,1.0935000000000001,0.436
Es1,1.9245,1.891,2.622,2.1494999999999997,2.6315,2.9225000000000003,2.209,2.7125000000000004,2.8280000000000003,2.455,2.5585,1.7805,2.819,2.6375,3.084,2.2295,2.9465,2.3665,2.684,1.7465,2.4165,2.966,2.308,2.3315,2.1735,2.8565,2.7155,2.901,2.3495,2.1005000000000003,2.133,2.571,2.6525,2.5305,2.2005,1.9945,2.4455,2.6885000000000003,2.183,2.7535
Etnk2,2.2315,1.876,2.8594999999999997,2.065,2.306,1.903,2.2714999999999996,1.863,1.81,2.059,1.9405000000000001,1.895,2.2545,1.7565,2.5415,1.978,1.8375,2.6395,2.2035,2.2805,1.324,2.2555,2.0365,2.159,2.7765,1.9729999999999999,1.6800000000000002,2.3345000000000002,1.8595,2.2545,2.5655,2.5235000000000003,2.036,2.2915,2.3680000000000003,1.7854999999999999,2.325,2.182,2.8165,2.4445
F2,1.9344999999999999,0.919,1.822,1.6385,1.3704999999999998,1.884,1.1909999999999998,1.2655,1.8175,1.7525,1.5585,1.8335,2.271,1.6895,1.9195,1.6165,1.6484999999999999,1.7850000000000001,1.4935,1.862,1.451,1.5615,1.7905,1.6375,2.691,1.6615,1.5885,1.7845,1.1675,1.9775,2.319,1.3585,1.0535,1.141,1.867,1.867,1.133,1.235,2.354,1.229
Fam149b,0.309,0.37,0.4645,0.3275,0.3025,0.1945,0.404,0.11000000000000001,0.2445,0.484,0.35300000000000004,0.28400000000000003,0.21200000000000002,0.116,0.43400000000000005,0.1565,0.2115,4.374499999999999,0.442,0.592,0.244,0.082,0.34550000000000003,0.1875,0.2425,0.242,0.153,0.34099999999999997,0.008500000000000004,0.3005,0.3365,0.2965,0.105,0.1785,0.1945,0.174,0.1495,0.1575,0.3205,0.1005
Fdxacb1,0.20600000000000002,0.523,0.275,0.055,0.37849999999999995,0.2,0.488,0.39849999999999997,0.432,0.046500000000000014,0.476,0.158,0.136,0.402,0.057999999999999996,0.4425,0.08199999999999999,0.166,0.0085,0.303,0.21400000000000002,0.261,0.272,0.198,0.41200000000000003,0.183,0.21650000000000003,2.5475,0.382,0.324,0.474,0.0915,0.385,0.345,0.28650000000000003,0.2755,0.20700000000000002,0.3715,0.049499999999999995,0.313
Fga,2.5165,3.081,2.132,2.465,3.412,3.372,2.4610000000000003,3.1715,2.566,3.5285,3.4459999999999997,3.2205000000000004,3.6365,2.6005000000000003,2.1165000000000003,2.9850000000000003,3.2325,2.8735,3.001,2.9764999999999997,3.45,2.6305,3.287,3.476,3.372,2.6035000000000004,3.448,3.7045000000000003,3.5255,2.246,2.5675,2.7184999999999997,2.709,3.17,2.4005,2.337,3.3419999999999996,3.5789999999999997,2.926,3.3605
Fgd6,1.4769999999999999,2.618,1.6925,1.4095,1.701,1.5265,2.173,1.303,2.048,1.6755,2.0955,1.8519999999999999,1.8315000000000001,1.999,1.518,1.9075,1.5185,2.427,1.964,1.6265,1.9779999999999998,1.2195,1.9165,1.5785,1.7675,2.1005000000000003,1.6655,2.2555,1.606,2.1435,1.857,1.4144999999999999,2.378,1.7690000000000001,1.4489999999999998,1.9860000000000002,1.8519999999999999,1.4795,1.4475,1.2355
Fmo3,1.2109999999999999,1.444,1.033,2.2315,1.171,1.2859999999999998,-0.4989999999999999,-0.4650000000000001,1.1560000000000001,0.11500000000000002,0.9625000000000001,-2.531,1.7409999999999997,1.436,0.8009999999999999,1.4965000000000002,4.78,4.232,0.5900000000000001,0.5980000000000003,3.8994999999999997,2.438,1.1145,1.9565000000000001,2.8635,1.4899999999999998,3.511,2.9945000000000004,1.9289999999999998,1.0270000000000001,2.787,4.391500000000001,2.6559999999999997,3.333,0.4264999999999999,2.5515000000000003,0.5545,2.037,2.461,2.8455
Foxa3,3.219,2.958,3.3040000000000003,3.051,3.96,2.958,2.5505,3.2845,4.218999999999999,3.403,4.1815,3.9905,4.505,3.3405,3.71,3.7335000000000003,2.9859999999999998,3.7435,3.715,3.2635,3.675,3.1445,4.044499999999999,2.9459999999999997,3.604,3.114,2.9555,3.281,3.3045,3.5975,3.9645,3.6334999999999997,3.1125,2.838,3.32,2.8040000000000003,3.2095000000000002,3.1355,4.021,3.825
Fuz,0.32199999999999995,0.076,-0.013999999999999999,0.1365,-0.2735,0.1315,-0.476,-0.19,-0.0715,0.233,-0.013499999999999998,-0.031499999999999986,0.1235,0.325,0.1375,0.082,0.04200000000000001,0.204,-0.497,0.03699999999999999,0.18550000000000003,0.243,0.134,-0.008,-0.082,-0.4665,0.077,0.127,-0.4765,0.009000000000000001,-0.187,0.168,-0.585,-0.46599999999999997,0.3005,2.7755,-0.5415,-0.4275,0.209,-0.2765
Galntl4,-0.0014999999999999944,-0.039,0.1245,-0.0665,0.193,0.014,-0.0025,-0.08099999999999999,0.086,0.0225,-0.06549999999999999,0.0665,0.253,-0.026500000000000003,3.8194999999999997,0.0295,0.11549999999999999,0.179,0.204,0.034,-0.074,-0.07150000000000001,0.1395,0.0735,-0.036000000000000004,0.063,0.107,0.171,-0.01100000000000001,0.016999999999999998,0.091,-0.07200000000000001,-0.084,-0.03449999999999999,0.017,-0.1905,0.02600000000000001,-0.05550000000000001,0.10250000000000001,-0.04300000000000001
Gbp4,-0.014000000000000012,-0.113,0.37049999999999994,-0.081,-0.23149999999999998,0.8180000000000001,1.5895000000000001,0.5415,1.1045,1.783,0.10650000000000001,0.3485,0.9440000000000001,0.8825000000000001,0.349,1.4695,1.1935,0.7465,1.7575,0.35350000000000004,1.5295,0.013999999999999999,0.9015,0.8505,0.7769999999999999,1.754,0.398,1.1335,1.3475000000000001,0.1535,0.3295,2.7155,0.761,0.709,0.474,1.9420000000000002,0.6890000000000001,0.9815,0.948,0.05299999999999999
Gch1,2.474,2.564,2.098,2.224,2.1785,2.0084999999999997,2.367,1.941,1.3425,2.191,2.165,1.929,2.2215,2.5545,3.3449999999999998,1.845,2.409,2.1655,2.274,2.0315,1.8215,2.1385,2.3805,2.339,1.88,1.7189999999999999,2.0195,2.814,2.6645,2.562,1.9015,2.0855,2.4415,2.0545,1.806,1.528,2.5685000000000002,1.9340000000000002,2.0149999999999997,1.768
